rowLabel,gravity,mid_wrench,tip_wrench,seg1_s01,seg1_s02,seg1_s03,seg1_s04,seg1_s05,seg1_s06,seg1_s07,seg2_s01,seg2_s02,seg2_s03,seg2_s04,seg2_s05,seg2_s06,seg2_s07
EulZ_s411,0,-0.02,-0.0203,-0,-0.0031,-0.0176,-0.0452,-0.0809,-0.1103,-0.1184,-0.1184,-0.1222,-0.1403,-0.1754,-0.2193,-0.2536,-0.2628
Px_s411,5.2259,0.1749,0.2713,0,0.0094,0.0461,0.0999,0.1536,0.1901,0.1994,0.1994,0.2086,0.2448,0.2973,0.3488,0.3835,0.3922
Py_s411,2.028,0.0264,-0.02,0,-0,-0.0004,-0.002,-0.0054,-0.0089,-0.0099,-0.0099,-0.0111,-0.0158,-0.0241,-0.0344,-0.0427,-0.045
Pz_s411,-8.0507,0.2423,-0.1264,0,-0,-0.0007,-0.0029,-0.0062,-0.0088,-0.0095,-0.0095,-0.0103,-0.0146,-0.0237,-0.0354,-0.0445,-0.0469
EulX_s412,0,-0.0263,0.0203,-0,0.0003,0.0069,0.0303,0.0674,0.0985,0.1068,0.1068,0.1108,0.1239,0.1334,0.1283,0.1165,0.1125
EulY_s412,0,-0.049,0.0429,0,-0.047,-0.219,-0.4345,-0.6055,-0.6962,-0.7159,-0.7159,-0.7247,-0.7509,-0.7671,-0.7595,-0.7418,-0.7357
EulZ_s412,0,-0.0226,0.0367,-0,0.013,0.0639,0.1433,0.2331,0.3012,0.3192,0.3192,0.3331,0.3801,0.4273,0.4507,0.4554,0.4555
Px_s412,-8.9232,0.0826,-0.1855,0,0.0094,0.0457,0.0963,0.142,0.1702,0.177,0.177,0.1837,0.2092,0.245,0.2801,0.3042,0.3105
Py_s412,3.6841,-0.2461,0.09,0,0.0001,0.0015,0.0067,0.0154,0.0233,0.0255,0.0255,0.0279,0.0379,0.0546,0.0729,0.0861,0.0896
Pz_s412,1.7437,0.1504,0.218,0,0.0002,0.0052,0.0226,0.0495,0.0717,0.0778,0.0778,0.0839,0.1085,0.1451,0.1815,0.2059,0.212
EulX_s413,0,-0.0373,0.0421,-0,-0.0003,-0.0055,-0.0213,-0.0427,-0.0593,-0.0638,-0.0638,-0.0593,-0.0384,-0.0002,0.0453,0.0794,0.0884
EulY_s413,0,0.0463,-0.0395,0,0.0121,0.0558,0.1096,0.1547,0.1826,0.1895,0.1895,0.1827,0.1524,0.0992,0.0368,-0.0106,-0.0233
EulZ_s413,0,0.0081,-0.0164,-0,0.0428,0.1943,0.3717,0.5,0.5611,0.5735,0.5735,0.5821,0.6083,0.6274,0.6273,0.6181,0.6147
Px_s413,-2.5057,-0.1311,0.0759,0,0.0094,0.0458,0.0972,0.1455,0.1767,0.1845,0.1845,0.1922,0.2222,0.2657,0.3091,0.339,0.3466
Py_s413,5.7632,0.1598,0.281,0,0.0002,0.0046,0.0198,0.0425,0.0609,0.0658,0.0658,0.0708,0.0912,0.1223,0.154,0.1755,0.1809
Pz_s413,-7.5328,0.2175,-0.0728,0,-0.0001,-0.0013,-0.0058,-0.013,-0.0193,-0.021,-0.021,-0.0228,-0.0289,-0.035,-0.0373,-0.0364,-0.0358
EulX_s414,0,0.0381,0.0284,-0,-0.0001,-0.001,0.0062,0.0333,0.0651,0.0749,0.0749,0.084,0.1208,0.1766,0.2319,0.268,0.2768
EulY_s414,0,0.0217,-0.0393,0,0.0058,0.0149,-0.0054,-0.0553,-0.1011,-0.1139,-0.1139,-0.1256,-0.1713,-0.2376,-0.3021,-0.3444,-0.355
EulZ_s414,0,0.0409,-0.0353,-0,0.0448,0.2079,0.4089,0.5629,0.641,0.6574,0.6574,0.6634,0.6815,0.6928,0.686,0.6708,0.6655
Px_s414,-1.9788,-0.1455,-0.109,0,0.0094,0.0458,0.097,0.1444,0.1746,0.182,0.182,0.1894,0.2178,0.2585,0.2985,0.3256,0.3325
Py_s414,0.8055,0.1987,0.2447,0,0.0002,0.0049,0.0214,0.0467,0.0674,0.073,0.073,0.0787,0.1011,0.1336,0.165,0.1851,0.19
Pz_s414,-9.5745,-0.1713,0.135,0,-0,-0.0005,-0.0008,0.001,0.0043,0.0055,0.0055,0.0068,0.0134,0.0268,0.0446,0.0591,0.0631
EulX_s415,0,-0.0399,-0.0273,-0,0.0002,0.0046,0.014,0.0165,0.0096,0.0064,0.0064,0.011,0.0279,0.049,0.0651,0.073,0.0747
EulY_s415,0,-0.0339,0.0456,0,0.0143,0.0598,0.0974,0.1039,0.0933,0.089,0.089,0.095,0.1151,0.1365,0.1502,0.1562,0.1573
EulZ_s415,0,-0.0293,-0.0278,-0,-0.034,-0.1643,-0.3463,-0.515,-0.6212,-0.6471,-0.6471,-0.6644,-0.7308,-0.8213,-0.9,-0.9447,-0.9548
Px_s415,6.2143,0.1484,-0.0775,0,0.0094,0.0459,0.0978,0.1463,0.1772,0.1847,0.1847,0.1921,0.2201,0.2582,0.2929,0.3148,0.3202
Py_s415,7.5561,-0.2039,-0.2878,0,-0.0002,-0.0038,-0.0174,-0.0398,-0.0596,-0.0651,-0.0651,-0.0708,-0.0944,-0.1319,-0.1724,-0.2014,-0.209
Pz_s415,-0.7233,-0.1624,-0.0343,0,-0.0001,-0.0015,-0.0058,-0.0112,-0.0146,-0.0153,-0.0153,-0.016,-0.0195,-0.0258,-0.0331,-0.0385,-0.04
EulX_s416,0,-0.0135,0.0282,-0,-0,-0.0008,-0.0017,-0.0011,0.0002,0.0005,0.0005,0.0003,-0.0003,-0.0002,0.0006,0.0011,0.0011
EulY_s416,0,0.0583,0.0042,0,-0.0103,-0.0419,-0.0625,-0.0523,-0.0274,-0.0187,-0.0187,-0.0251,-0.0475,-0.0718,-0.0862,-0.0904,-0.0908
EulZ_s416,0,0.0049,0.0528,-0,-0.0088,-0.0368,-0.0584,-0.0575,-0.044,-0.0389,-0.0389,-0.0347,-0.0138,0.0295,0.0877,0.136,0.1494
Px_s416,-9.0567,-0.1764,0.1815,0,0.0094,0.0461,0.0998,0.1535,0.1902,0.1995,0.1995,0.2089,0.2456,0.2994,0.353,0.3894,0.3986
Py_s416,-2.7825,-0.0221,-0.1567,0,-0,-0.0009,-0.0036,-0.0068,-0.0087,-0.0091,-0.0091,-0.0094,-0.0103,-0.01,-0.0069,-0.0028,-0.0015
Pz_s416,-2.5436,0.2417,0.1802,0,0,0.0011,0.004,0.0072,0.0087,0.0089,0.0089,0.0092,0.0105,0.0138,0.018,0.0213,0.0221
EulX_s417,0,0.0467,0.0424,-0,-0.0005,-0.0103,-0.0365,-0.0581,-0.0605,-0.0589,-0.0589,-0.0598,-0.0604,-0.0509,-0.0293,-0.0081,-0.0019
EulY_s417,0,0.0189,0.0068,0,0.0288,0.1257,0.2212,0.2648,0.2686,0.2666,0.2666,0.2677,0.2683,0.261,0.2475,0.2362,0.2332
EulZ_s417,0,-0.0325,0.0419,-0,0.035,0.1724,0.3699,0.5513,0.658,0.6824,0.6824,0.7116,0.816,0.9421,1.0411,1.0959,1.1085
Px_s417,-9.2714,-0.1845,-0.0574,0,0.0094,0.0458,0.0967,0.1434,0.1725,0.1796,0.1796,0.1866,0.2121,0.2451,0.2736,0.2907,0.2949
Py_s417,2.4417,-0.1993,0.2851,0,0.0002,0.004,0.0182,0.0416,0.062,0.0677,0.0677,0.0736,0.0986,0.1395,0.1843,0.2164,0.2248
Pz_s417,-2.0774,-0.1275,-0.0737,0,-0.0001,-0.003,-0.0125,-0.0255,-0.0347,-0.037,-0.037,-0.0393,-0.0478,-0.0591,-0.0684,-0.0732,-0.0743
EulX_s418,0,0.0144,-0.0227,-0,-0.0004,-0.0097,-0.0424,-0.0953,-0.1428,-0.1565,-0.1565,-0.1682,-0.2142,-0.2827,-0.355,-0.4087,-0.4232
EulY_s418,0,0.0168,0.0505,0,0.0217,0.1022,0.2067,0.2958,0.3481,0.3603,0.3603,0.3701,0.4043,0.445,0.4781,0.498,0.5028
EulZ_s418,0,0.0558,0.0231,-0,0.0392,0.1909,0.4113,0.6336,0.7884,0.8284,0.8284,0.8514,0.9366,1.048,1.1446,1.2035,1.2178
Px_s418,-1.3301,0.1433,-0.0976,0,0.0094,0.0458,0.0965,0.1416,0.168,0.174,0.174,0.1799,0.2012,0.228,0.2499,0.2625,0.2654
Py_s418,1.0006,-0.1707,0.2742,0,0.0002,0.0044,0.0201,0.0461,0.0688,0.0752,0.0752,0.0817,0.1082,0.149,0.191,0.22,0.2274
Pz_s418,-9.6678,0.2009,0.0729,0,-0.0001,-0.0024,-0.0107,-0.0241,-0.0357,-0.039,-0.039,-0.0423,-0.0563,-0.0791,-0.1045,-0.1233,-0.1283
EulX_s419,0,0.0143,-0.0504,-0,-0.0003,-0.006,-0.0229,-0.044,-0.0579,-0.0612,-0.0612,-0.0597,-0.0545,-0.0506,-0.0532,-0.0596,-0.0619
EulY_s419,0,-0.053,0.0196,0,-0.0232,-0.1056,-0.2024,-0.2731,-0.308,-0.3154,-0.3154,-0.3121,-0.3021,-0.2955,-0.2992,-0.308,-0.3111
EulZ_s419,0,0.0242,-0.026,-0,-0.0242,-0.1139,-0.2317,-0.3343,-0.3957,-0.4102,-0.4102,-0.4269,-0.4852,-0.5513,-0.5957,-0.6143,-0.6176
Px_s419,-4.8848,-0.016,-0.0335,0,0.0094,0.046,0.0983,0.1485,0.1814,0.1896,0.1896,0.1977,0.2292,0.2738,0.317,0.3459,0.3532
Py_s419,-2.7373,0.1699,-0.243,0,-0.0001,-0.0027,-0.0119,-0.0265,-0.0392,-0.0427,-0.0427,-0.0463,-0.0619,-0.088,-0.1165,-0.1369,-0.1422
Pz_s419,8.0549,0.2467,-0.1726,0,0.0001,0.0025,0.0109,0.0237,0.0342,0.037,0.037,0.0399,0.0508,0.0659,0.0806,0.0907,0.0934
EulX_s420,0,0.0262,0.0373,-0,0.0003,0.0062,0.023,0.0437,0.058,0.0615,0.0615,0.0619,0.0627,0.0616,0.0583,0.055,0.0539
EulY_s420,0,-0.0474,0.0267,0,-0.032,-0.1483,-0.2938,-0.4137,-0.4833,-0.4997,-0.4997,-0.5017,-0.5052,-0.4994,-0.4821,-0.4647,-0.4596
EulZ_s420,0,0.0259,0.0387,-0,0.0187,0.08,0.1413,0.176,0.1879,0.1897,0.1897,0.1863,0.1746,0.1643,0.1658,0.1756,0.1795
Px_s420,3.7071,0.1721,0.1405,0,0.0094,0.0459,0.098,0.1478,0.1804,0.1885,0.1885,0.1966,0.2283,0.2748,0.3216,0.3539,0.3621
Py_s420,7.4553,0.1832,-0.1809,0,0.0001,0.0019,0.0078,0.0158,0.0217,0.0232,0.0232,0.0247,0.0302,0.0376,0.0448,0.0501,0.0515
Pz_s420,5.1876,0.1638,0.1937,0,0.0002,0.0035,0.0154,0.0342,0.0502,0.0547,0.0547,0.0592,0.077,0.1032,0.1287,0.1456,0.1498
EulX_s421,0,0.0377,0.0476,-0,-0,-0.0003,-0.0003,0.0009,0.0026,0.0033,0.0033,0.0031,0.0025,0.0026,0.0047,0.008,0.0092
EulY_s421,0,0.0357,0.0134,0,0.0166,0.0751,0.1452,0.2019,0.2357,0.244,0.244,0.2418,0.2357,0.2362,0.25,0.2683,0.2743
EulZ_s421,0,-0.0301,-0.0341,-0,0.0021,0.0048,-0.0071,-0.0371,-0.0674,-0.0764,-0.0764,-0.08,-0.0968,-0.1271,-0.1609,-0.1843,-0.1902
Px_s421,1.4365,-0.1872,0.2681,0,0.0094,0.0461,0.0996,0.1526,0.1885,0.1975,0.1975,0.2066,0.2422,0.2943,0.346,0.381,0.3899
Py_s421,7.8194,0.1615,-0.0629,0,0,0.0002,0.0002,-0.0009,-0.0028,-0.0035,-0.0035,-0.0042,-0.0074,-0.0134,-0.021,-0.0273,-0.029
Pz_s421,-5.7472,-0.17,0.119,0,-0.0001,-0.0018,-0.0078,-0.0171,-0.0251,-0.0273,-0.0273,-0.0296,-0.0382,-0.0507,-0.0635,-0.0728,-0.0753
EulX_s422,0,0.0018,0.0017,-0,0.0002,0.0038,0.0169,0.0378,0.0555,0.0604,0.0604,0.0679,0.0984,0.1465,0.1998,0.2403,0.2513
EulY_s422,0,0.031,-0.0584,0,-0.0267,-0.1242,-0.2474,-0.3483,-0.4048,-0.4177,-0.4177,-0.4365,-0.5061,-0.5976,-0.6794,-0.7311,-0.7439
EulZ_s422,0,0.0514,0.0137,-0,0.0124,0.0638,0.1488,0.2472,0.3228,0.3432,0.3432,0.3528,0.3914,0.4507,0.5145,0.5617,0.5744
Px_s422,-9.0286,0.1678,0.1718,0,0.0094,0.046,0.0986,0.149,0.1818,0.1899,0.1899,0.1979,0.2284,0.2703,0.3085,0.3326,0.3384
Py_s422,-3.2389,-0.183,0.1374,0,0.0001,0.0014,0.007,0.0171,0.0268,0.0296,0.0296,0.0326,0.0446,0.0633,0.083,0.0969,0.1005
Pz_s422,-2.0568,0.1684,0.2039,0,0.0001,0.0029,0.013,0.0288,0.0423,0.046,0.046,0.0499,0.0665,0.0948,0.1271,0.1512,0.1575
EulX_s423,0,-0.0293,0.0248,-0,0.0002,0.005,0.0198,0.0414,0.0597,0.0649,0.0649,0.0677,0.0791,0.0988,0.1228,0.1426,0.1482
EulY_s423,0,-0.0495,-0.0472,0,-0.0426,-0.1959,-0.3872,-0.5486,-0.6473,-0.6715,-0.6715,-0.6835,-0.7307,-0.8016,-0.8751,-0.9273,-0.9409
EulZ_s423,0,-0.017,0.0275,-0,0.0111,0.0501,0.0976,0.1387,0.1659,0.173,0.173,0.1764,0.1887,0.2054,0.2237,0.2391,0.2436
Px_s423,6.565,0.1179,0.2164,0,0.0094,0.0458,0.0971,0.1447,0.1748,0.1821,0.1821,0.1893,0.2168,0.2548,0.29,0.3122,0.3176
Py_s423,6.3843,0.0618,-0.0188,0,0.0001,0.0012,0.005,0.0106,0.0152,0.0164,0.0164,0.0176,0.0226,0.0298,0.0369,0.0415,0.0427
Pz_s423,3.5181,0.2689,0.2069,0,0.0002,0.0046,0.0202,0.0446,0.0653,0.0711,0.0711,0.077,0.1009,0.1383,0.1784,0.2073,0.2149
EulX_s424,0,0.0387,0.0415,-0,0.0006,0.0137,0.0604,0.1362,0.2021,0.2203,0.2203,0.2405,0.3287,0.4813,0.6544,0.7756,0.8059
EulY_s424,0,-0.0244,0.0391,0,0.0445,0.2165,0.4536,0.6614,0.7808,0.8078,0.8078,0.8357,0.9347,1.0506,1.1343,1.1753,1.1838
EulZ_s424,0,-0.0389,-0.0188,-0,-0.0266,-0.1215,-0.2429,-0.3552,-0.4299,-0.4486,-0.4486,-0.4701,-0.5564,-0.6903,-0.8292,-0.9205,-0.9425
Px_s424,-7.3143,-0.0905,-0.2752,0,0.0094,0.0457,0.0955,0.139,0.1645,0.1704,0.1704,0.1761,0.1964,0.2202,0.2381,0.2476,0.2497
Py_s424,-6.5374,0.2732,-0.0445,0,-0.0001,-0.0029,-0.012,-0.0251,-0.0352,-0.0379,-0.0379,-0.0405,-0.0509,-0.0653,-0.078,-0.0852,-0.0868
Pz_s424,0.0063,-0.0847,-0.1109,0,-0.0002,-0.005,-0.0228,-0.0515,-0.076,-0.0827,-0.0827,-0.0897,-0.1185,-0.1646,-0.2137,-0.2485,-0.2575
EulX_s425,0,-0.0346,-0.0427,-0,-0.0002,-0.0052,-0.0216,-0.0448,-0.0621,-0.0665,-0.0665,-0.0683,-0.0745,-0.081,-0.0842,-0.0847,-0.0846
EulY_s425,0,-0.0401,-0.0092,0,-0.0278,-0.135,-0.2847,-0.4232,-0.5101,-0.5311,-0.5311,-0.5397,-0.5715,-0.6122,-0.6447,-0.6615,-0.665
EulZ_s425,0,-0.0282,0.0412,-0,-0.0166,-0.0739,-0.1357,-0.1712,-0.1792,-0.179,-0.179,-0.1743,-0.1524,-0.1077,-0.0453,0.0091,0.0246
Px_s425,-3.6565,0.1248,0.0215,0,0.0094,0.046,0.0983,0.1481,0.1804,0.1884,0.1884,0.1964,0.2272,0.2715,0.3149,0.344,0.3514
Py_s425,6.5757,-0.194,-0.2421,0,-0.0001,-0.0018,-0.0074,-0.0151,-0.0207,-0.022,-0.022,-0.0234,-0.028,-0.0327,-0.0343,-0.0331,-0.0324
Pz_s425,-6.295,0.1918,0.1759,0,0.0001,0.0031,0.0144,0.0331,0.0497,0.0544,0.0544,0.0592,0.0788,0.109,0.1409,0.1632,0.1689
EulX_s426,0,0.0197,-0.0406,-0,-0.0001,-0.0016,-0.0068,-0.0142,-0.02,-0.0214,-0.0214,-0.022,-0.0236,-0.0247,-0.0234,-0.0205,-0.0195
EulY_s426,0,-0.0566,-0.0441,0,-0.0296,-0.1434,-0.303,-0.4534,-0.5501,-0.5739,-0.5739,-0.5826,-0.6189,-0.6778,-0.7413,-0.7858,-0.7972
EulZ_s426,0,-0.0024,-0.0027,-0,-0.0049,-0.0217,-0.0401,-0.0505,-0.0525,-0.0523,-0.0523,-0.0477,-0.0293,-0.0006,0.0333,0.0611,0.069
Px_s426,4.4089,-0.173,0.2237,0,0.0094,0.046,0.0984,0.1483,0.1805,0.1884,0.1884,0.1963,0.2266,0.2695,0.3104,0.3369,0.3435
Py_s426,3.1678,-0.1314,-0.0309,0,-0,-0.0005,-0.0022,-0.0044,-0.006,-0.0064,-0.0064,-0.0068,-0.0077,-0.0077,-0.006,-0.0038,-0.003
Pz_s426,-8.1708,0.2069,0.1975,0,0.0001,0.0033,0.0153,0.0352,0.0529,0.0579,0.0579,0.063,0.0838,0.1163,0.1513,0.1767,0.1833
EulX_s427,0,0.0238,0.046,-0,-0.0008,-0.0169,-0.0589,-0.0978,-0.1128,-0.1147,-0.1147,-0.114,-0.1093,-0.0959,-0.074,-0.0542,-0.0485
EulY_s427,0,-0.0438,-0.0315,0,-0.0331,-0.1444,-0.2551,-0.3125,-0.3283,-0.33,-0.33,-0.3294,-0.3259,-0.3176,-0.3067,-0.298,-0.2957
EulZ_s427,0,0.0334,-0.0221,-0,-0.0507,-0.2387,-0.4836,-0.6851,-0.7923,-0.8154,-0.8154,-0.8417,-0.9342,-1.0419,-1.1207,-1.1603,-1.1688
Px_s427,-2.5262,-0.1055,-0.1081,0,0.0094,0.0455,0.0947,0.1375,0.1633,0.1694,0.1694,0.1754,0.1973,0.2253,0.2493,0.2639,0.2675
Py_s427,-8.8207,-0.159,-0.2764,0,-0.0002,-0.0056,-0.0243,-0.053,-0.0768,-0.0833,-0.0833,-0.0899,-0.1174,-0.1612,-0.208,-0.241,-0.2496
Pz_s427,-3.4712,0.2315,0.0438,0,0.0002,0.0035,0.0144,0.0294,0.0406,0.0434,0.0434,0.0463,0.0569,0.0708,0.0826,0.0893,0.0908
EulX_s428,0,-0.0213,-0.0311,-0,-0.0001,-0.0025,-0.0098,-0.0191,-0.0255,-0.0271,-0.0271,-0.0273,-0.0273,-0.0264,-0.0265,-0.0281,-0.0288
EulY_s428,0,0.0462,-0.0494,0,0.0283,0.1323,0.2658,0.379,0.4461,0.462,0.462,0.4641,0.4638,0.44,0.3909,0.3445,0.3311
EulZ_s428,0,0.0318,-0.0139,-0,0.0083,0.0369,0.0681,0.0855,0.0886,0.0881,0.0881,0.0813,0.0551,0.0178,-0.0187,-0.0438,-0.0503
Px_s428,1.7931,0.227,-0.2585,0,0.0094,0.046,0.0987,0.1495,0.1831,0.1915,0.1915,0.1998,0.2326,0.281,0.3302,0.3645,0.3733
Py_s428,-6.7019,0.1869,0.0674,0,0,0.0009,0.0037,0.0076,0.0105,0.0113,0.0113,0.0119,0.014,0.0153,0.0147,0.0132,0.0127
Pz_s428,-6.9358,0.0595,-0.1364,0,-0.0001,-0.0031,-0.0138,-0.031,-0.0458,-0.0499,-0.0499,-0.0541,-0.0706,-0.0942,-0.1161,-0.1293,-0.1324
EulX_s429,0,0.0493,0.0123,-0,-0.0001,-0.003,-0.013,-0.0268,-0.035,-0.0367,-0.0367,-0.0385,-0.0439,-0.0477,-0.0481,-0.0476,-0.0474
EulY_s429,0,0.0054,-0.0012,0,0.0333,0.1502,0.2822,0.369,0.4032,0.4088,0.4088,0.4148,0.4326,0.4454,0.447,0.4442,0.4433
EulZ_s429,0,0.0338,-0.0587,-0,0.0076,0.0435,0.1116,0.1935,0.2534,0.2688,0.2688,0.2702,0.2687,0.2466,0.2013,0.1575,0.1446
Px_s429,-4.6884,0.1009,-0.2017,0,0.0094,0.046,0.0983,0.1486,0.1818,0.1902,0.1902,0.1985,0.2307,0.2778,0.3251,0.3578,0.3662
Py_s429,-0.1654,-0.2321,0.2219,0,0,0.0009,0.0049,0.0127,0.0204,0.0227,0.0227,0.0251,0.0343,0.0471,0.058,0.0639,0.0651
Pz_s429,-8.6155,-0.161,0.0093,0,-0.0002,-0.0036,-0.0153,-0.0327,-0.0465,-0.0502,-0.0502,-0.0539,-0.0689,-0.0916,-0.1149,-0.1308,-0.1348
EulX_s430,0,-0.0289,-0.0032,-0,0.0006,0.012,0.0433,0.0765,0.0948,0.0986,0.0986,0.1088,0.1475,0.1987,0.2421,0.2676,0.2737
EulY_s430,0,0.008,-0.0432,0,-0.0216,-0.0959,-0.1745,-0.2222,-0.2414,-0.245,-0.245,-0.254,-0.2832,-0.312,-0.3293,-0.3369,-0.3384
EulZ_s430,0,-0.052,0.0415,-0,0.0543,0.2533,0.5034,0.6985,0.7959,0.8158,0.8158,0.8482,0.9658,1.1126,1.2321,1.3002,1.316
Px_s430,-9.2574,-0.1944,-0.1605,0,0.0094,0.0456,0.0949,0.1382,0.1644,0.1707,0.1707,0.1768,0.1986,0.2246,0.2443,0.2547,0.257
Py_s430,2.778,0.2198,0.2484,0,0.0003,0.0059,0.0258,0.0558,0.0802,0.0868,0.0868,0.0936,0.1215,0.1659,0.2129,0.2459,0.2544
Pz_s430,1.6789,-0.0625,0.0503,0,0.0001,0.0023,0.0097,0.0203,0.0287,0.0309,0.0309,0.0331,0.0428,0.0587,0.076,0.0883,0.0915
EulX_s431,0,-0.0184,-0.0363,-0,-0.0001,-0.0013,-0.0034,-0.004,-0.0034,-0.0032,-0.0032,-0.0038,-0.0052,-0.0056,-0.0048,-0.0041,-0.0039
EulY_s431,0,-0.0538,0.0075,0,0.0104,0.0439,0.0725,0.0788,0.0712,0.0679,0.0679,0.0782,0.1127,0.1479,0.1683,0.1756,0.1768
EulZ_s431,0,-0.0193,-0.0472,-0,0.0141,0.0574,0.088,0.0825,0.0598,0.0517,0.0517,0.0484,0.0299,-0.0126,-0.0729,-0.1237,-0.1379
Px_s431,0.0056,0.2132,0.2349,0,0.0094,0.0461,0.0997,0.1532,0.1897,0.1991,0.1991,0.2084,0.245,0.2984,0.3515,0.3875,0.3967
Py_s431,2.9338,0.2042,0.1595,0,0.0001,0.0014,0.0055,0.0102,0.0129,0.0134,0.0134,0.0139,0.0153,0.0158,0.0136,0.01,0.0087
Pz_s431,-9.361,0.0536,-0.097,0,-0,-0.0011,-0.0043,-0.0085,-0.0113,-0.0119,-0.0119,-0.0126,-0.0162,-0.0232,-0.0317,-0.038,-0.0396
EulX_s432,0,0.0385,0.0579,-0,-0.0001,-0.0026,-0.0088,-0.0128,-0.0114,-0.0103,-0.0103,-0.012,-0.0167,-0.0175,-0.0099,-0.0001,0.0029
EulY_s432,0,0.0421,0.0138,0,-0.026,-0.1114,-0.1907,-0.2196,-0.2126,-0.2076,-0.2076,-0.2148,-0.2337,-0.2367,-0.215,-0.1881,-0.1799
EulZ_s432,0,0.0186,0.0073,-0,-0.0095,-0.0499,-0.1132,-0.1729,-0.2064,-0.2136,-0.2136,-0.224,-0.2623,-0.3086,-0.3386,-0.3476,-0.3483
Px_s432,-2.7924,0.2302,-0.1439,0,0.0094,0.046,0.099,0.1512,0.1864,0.1954,0.1954,0.2043,0.2391,0.2893,0.339,0.3729,0.3816
Py_s432,6.4671,-0.1243,-0.1924,0,-0,-0.0011,-0.0055,-0.013,-0.0199,-0.0218,-0.0218,-0.0238,-0.0326,-0.0476,-0.0646,-0.077,-0.0802
Pz_s432,6.8275,0.1468,0.1797,0,0.0001,0.0027,0.0111,0.0222,0.0301,0.032,0.032,0.034,0.0421,0.0545,0.0663,0.0733,0.0749
EulX_s433,0,-0.016,-0.0438,-0,-0.0005,-0.0111,-0.0471,-0.1058,-0.162,-0.1792,-0.1792,-0.1905,-0.2387,-0.3215,-0.4202,-0.4982,-0.5197
EulY_s433,0,-0.0554,-0.0407,0,-0.0527,-0.2513,-0.5209,-0.767,-0.923,-0.9614,-0.9614,-0.9844,-1.0677,-1.1713,-1.2561,-1.3047,-1.3161
EulZ_s433,0,0.0166,0.0053,-0,-0.0192,-0.084,-0.1571,-0.215,-0.2528,-0.2632,-0.2632,-0.2727,-0.3086,-0.3592,-0.4106,-0.4489,-0.4595
Px_s433,-7.0169,0.2112,-0.0979,0,0.0094,0.0456,0.0949,0.1371,0.1608,0.1661,0.1661,0.1712,0.1894,0.2115,0.2289,0.2384,0.2406
Py_s433,-5.8807,-0.1811,-0.1135,0,-0.0001,-0.002,-0.008,-0.0155,-0.0204,-0.0215,-0.0215,-0.0226,-0.0265,-0.0309,-0.0328,-0.0323,-0.032
Pz_s433,-3.5238,0.1121,0.2599,0,0.0002,0.0058,0.0262,0.0586,0.0862,0.0939,0.0939,0.1017,0.1334,0.1822,0.2331,0.2686,0.2778
EulX_s434,0,0.0037,0.0193,-0,-0.0001,-0.0031,-0.0147,-0.0348,-0.0536,-0.0591,-0.0591,-0.06,-0.0638,-0.07,-0.0772,-0.0829,-0.0845
EulY_s434,0,0.0587,0.0153,0,0.0136,0.0695,0.1578,0.2521,0.3191,0.3364,0.3364,0.3393,0.3503,0.3665,0.3824,0.393,0.3956
EulZ_s434,0,0.0118,0.0547,-0,0.0185,0.0854,0.1695,0.2407,0.2841,0.2947,0.2947,0.2996,0.3227,0.3692,0.4343,0.4912,0.5075
Px_s434,-6.4825,-0.0742,0.072,0,0.0094,0.0461,0.0991,0.1507,0.1847,0.1932,0.1932,0.2017,0.2347,0.2821,0.3283,0.3587,0.3663
Py_s434,7.1838,0.2758,-0.2912,0,0.0001,0.002,0.0089,0.0196,0.0287,0.0312,0.0312,0.0338,0.0443,0.0612,0.0808,0.0961,0.1004
Pz_s434,1.6144,0.0918,-0.0004,0,-0.0001,-0.0016,-0.0077,-0.0186,-0.029,-0.0321,-0.0321,-0.0352,-0.0477,-0.0667,-0.0863,-0.1,-0.1035
EulX_s435,0,0.0308,0.0502,-0,0.0001,0.003,0.013,0.0284,0.0419,0.0457,0.0457,0.053,0.0833,0.1303,0.1778,0.209,0.2167
EulY_s435,0,-0.0487,0.0228,0,0.0182,0.0843,0.1685,0.2412,0.2861,0.2972,0.2972,0.317,0.3895,0.4808,0.5569,0.6014,0.6119
EulZ_s435,0,-0.0169,-0.0236,-0,-0.015,-0.074,-0.1612,-0.2504,-0.3131,-0.3293,-0.3293,-0.3449,-0.4017,-0.4706,-0.5194,-0.5394,-0.5425
Px_s435,3.2024,0.2059,-0.1747,0,0.0094,0.0461,0.0991,0.1506,0.1847,0.1933,0.1933,0.2017,0.2338,0.278,0.319,0.3456,0.3522
Py_s435,4.3334,0.215,-0.2253,0,-0.0001,-0.0017,-0.008,-0.0187,-0.0286,-0.0315,-0.0315,-0.0344,-0.047,-0.0675,-0.0892,-0.1041,-0.1079
Pz_s435,-8.1977,0.0371,-0.0933,0,-0.0001,-0.002,-0.0088,-0.0198,-0.0294,-0.0321,-0.0321,-0.0349,-0.0476,-0.0706,-0.0977,-0.1184,-0.1239
EulX_s436,0,-0.0406,0.0535,-0,0.0004,0.0094,0.0371,0.0744,0.1025,0.1099,0.1099,0.1235,0.1776,0.2583,0.3402,0.397,0.4117
EulY_s436,0,0.0077,-0.0072,0,-0.0196,-0.0892,-0.1705,-0.2302,-0.2607,-0.2674,-0.2674,-0.2789,-0.3197,-0.3692,-0.4099,-0.4343,-0.4402
